SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-25-2019,Single Family Residential,2233 Elderoaks Ln,Dallas,TX,75232,419990,4,3.0,Elderwoods,2850,14070,1969,43,147,,Sold,,,http://www.redfin.com/TX/Dallas/2233-Elderoaks-Ln-75232/home/30957004,NTREIS,13940009,N,Y,32.6635484,-96.8551814
PAST SALE,March-6-2019,Single Family Residential,2016 Old Orchard Dr,Dallas,TX,75208,354900,2,1.0,Stevens Park Estates,1294,7318,1934,34,274,,Sold,,,http://www.redfin.com/TX/Dallas/2016-Old-Orchard-Dr-75208/home/30848425,NTREIS,13929825,N,Y,32.758938,-96.8555495
PAST SALE,January-31-2019,Vacant Land,4124 Saranac Dr,Dallas,TX,75220,374900,0,,Glenridge Estates,,7623,1951,68,,,Sold,,,http://www.redfin.com/TX/Dallas/4124-Saranac-Dr-75220/home/30910218,NTREIS,14005648,N,Y,32.8732909,-96.8425705
PAST SALE,March-6-2019,Single Family Residential,1311 Kings Hwy,Dallas,TX,75208,369900,3,3.0,Oak Cliff Anx Add,1992,7797,1925,34,186,,Sold,,,http://www.redfin.com/TX/Dallas/1311-Kings-Hwy-75208/home/30830919,NTREIS,13940612,N,Y,32.75259,-96.8425786
PAST SALE,February-14-2019,Single Family Residential,1311 Cedar Hill Ave,Dallas,TX,75208,399000,3,1.0,East Kessler Park 1st Inst,1763,9757,1938,54,226,,Sold,,,http://www.redfin.com/TX/Dallas/1311-Cedar-Hill-Ave-75208/home/30848136,NTREIS,13990671,N,Y,32.7591345,-96.8311435
PAST SALE,February-22-2019,Single Family Residential,6202 Berthoud Pass,Dallas,TX,75252,399900,3,2.5,Preston Manor II,2257,10890,1984,46,177,5,Sold,,,http://www.redfin.com/TX/Dallas/6202-Berthoud-Pass-75252/home/31921138,NTREIS,13954455,N,Y,32.9914127,-96.7994961
PAST SALE,February-25-2019,Single Family Residential,17636 Sequoia Dr,Dallas,TX,75252,407327,3,2.0,University Place,1800,4400,2019,43,226,54,Sold,,,http://www.redfin.com/TX/Dallas/17636-Sequoia-Dr-75252/home/148505056,NTREIS,13990746,N,Y,32.991617,-96.766435
PAST SALE,January-18-2019,Townhouse,15723 Spectrum Dr #83,Addison,TX,75001,339500,2,2.5,Townhomes Of District A Ph 01-11,2005,262623,2005,81,169,280,Sold,,,http://www.redfin.com/TX/Addison/15723-Spectrum-Dr-75001/unit-83/home/108485860,NTREIS,13953887,N,Y,32.9630396,-96.8241379
PAST SALE,January-18-2019,Single Family Residential,6708 Winterwood Ln,Dallas,TX,75248,355000,4,2.5,Preston Meadows,2517,10019,1969,81,141,,Sold,,,http://www.redfin.com/TX/Dallas/6708-Winterwood-Ln-75248/home/31077396,NTREIS,13986995,N,Y,32.9588788,-96.7941185
PAST SALE,February-11-2019,Single Family Residential,10104 Lakemere Dr,Dallas,TX,75238,405000,3,2.5,Lake Ridge Estates,1800,8320,1959,57,225,,Sold,,,http://www.redfin.com/TX/Dallas/10104-Lakemere-Dr-75238/home/31030741,NTREIS,13934018,N,Y,32.874937,-96.7104154
