SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,6630 Eastridge Dr #231,Dallas,TX,75231,103999,2,2,Eastridge Terrace,1080,141570,1970,205,96,303,Active,,,http://www.redfin.com/TX/Dallas/6630-Eastridge-Dr-75231/unit-231/home/30859313,NTREIS,13929424,N,Y,32.8647243,-96.7495095
MLS Listing,,Condo/Co-op,926 S Weatherred Dr Unit 11B,Richardson,TX,75080,104900,2,1.5,Northgale Village Condo,958,104413,1964,38,109,400,Active,,,http://www.redfin.com/TX/Richardson/926-S-Weatherred-Dr-75080/unit-11B/home/31941214,NTREIS,14025427,N,Y,32.941178,-96.7517901
MLS Listing,,Condo/Co-op,10586 HIGH HOLLOWS Dr #179,Dallas,TX,75230,105000,1,1,Hollows North Condominium,851,452850,1970,30,123,438,Active,,,http://www.redfin.com/TX/Dallas/10586-High-Hollows-Dr-75230/unit-179/home/160583899,NTREIS,14026697,N,Y,32.8905997,-96.7732751
MLS Listing,,Condo/Co-op,6600 Eastridge Dr #111,Dallas,TX,75231,109000,2,2,Eastridge Terrace Condo,1025,141570,1970,239,106,303,Active,,,http://www.redfin.com/TX/Dallas/6600-Eastridge-Dr-75231/unit-111/home/30859201,NTREIS,13906175,N,Y,32.8640889,-96.7489232
MLS Listing,,Condo/Co-op,8110 Skillman St #1031,Dallas,TX,75231,109000,3,2,Windtree Condos,962,343035,1980,16,113,301,Active,,,http://www.redfin.com/TX/Dallas/8110-Skillman-St-75231/unit-1031/home/31064748,NTREIS,14043518,N,Y,32.8893892,-96.7302036
MLS Listing,,Condo/Co-op,9802 Valley Meadow Pl,Dallas,TX,75220,109000,2,1.5,Colony Square Condo,1050,192797,1968,76,104,375,Active,,,http://www.redfin.com/TX/Dallas/9802-Valley-Meadow-Pl-75220/home/30933356,NTREIS,14002446,N,Y,32.8747115,-96.8754486
MLS Listing,,Condo/Co-op,12484 Abrams Rd #1627,Dallas,TX,75243,109900,2,2,Creekbend Condos Ph I-Vi,998,783644,1982,16,110,207,Active,,,http://www.redfin.com/TX/Dallas/12484-Abrams-Rd-75243/unit-1627/home/108477623,NTREIS,14043437,N,Y,32.9184443,-96.735288
MLS Listing,,Condo/Co-op,9829 Valley Meadow Ct,Dallas,TX,75220,109900,2,1.5,Colony Square Condo,1031,192797,1968,16,107,230,Active,,,http://www.redfin.com/TX/Dallas/9829-Valley-Meadow-Ct-75220/home/30933347,NTREIS,14042735,N,Y,32.8747943,-96.8751764
MLS Listing,,Condo/Co-op,15931 Stillwood St #2096,Dallas,TX,75248,109999,1,1,Prestonwood Country Club Condos,610,481382,1968,83,180,275,Active,,,http://www.redfin.com/TX/Dallas/15931-Stillwood-St-75248/unit-2096/home/31088437,NTREIS,13997640,N,Y,32.9653579,-96.8064096
MLS Listing,,Single Family Residential,2767 Exeter Ave,Dallas,TX,75216,110000,3,2,Southgate 01,1800,6578,1949,11,61,,Active,,,http://www.redfin.com/TX/Dallas/2767-Exeter-Ave-75216/home/30904730,NTREIS,14045879,N,Y,32.7077438,-96.7781976
MLS Listing,,Single Family Residential,4519 Frank St,Dallas,TX,75210,110000,3,2.5,Magnolia Park,1326,4704,2018,815,83,,Active,,,http://www.redfin.com/TX/Dallas/4519-Frank-St-75210/home/30815868,NTREIS,13515477,N,Y,32.776941,-96.744322
MLS Listing,,Condo/Co-op,8404 Forest Ln #302,Dallas,TX,75243,110000,1,1.5,Frst Point Twnhm Condos,928,204906,1984,8,119,274,Active,,,http://www.redfin.com/TX/Dallas/8404-Forest-Ln-75243/unit-302/home/31169537,NTREIS,14049114,N,Y,32.9083925,-96.7580932
MLS Listing,,Single Family Residential,,Dallas,TX,75217,110000,4,2,Williamsburg Square,1422,3223,1982,47,77,,Active,,,http://www.redfin.com/TX/Dallas/Undisclosed-address-75217/home/30941008,NTREIS,14021583,N,Y,32.7461053,-96.6522239
MLS Listing,,Condo/Co-op,12816 Midway Rd #2064,Dallas,TX,75244,112000,1,1.5,Las Colonitas Condo,732,347130,1970,134,153,241,Active,,,http://www.redfin.com/TX/Dallas/12816-Midway-Rd-75244/unit-2064/home/31097018,NTREIS,13974498,N,Y,32.9229915,-96.8379675
MLS Listing,,Condo/Co-op,7340 Skillman St #1203,Dallas,TX,75231,112500,1,1,Oaks On The Bend Condos Ph 01-04,595,275865,1983,47,189,248,Active,,,http://www.redfin.com/TX/Dallas/7340-Skillman-St-75231/unit-1203/home/31179182,NTREIS,14014645,N,Y,32.8821185,-96.7346622
MLS Listing,,Single Family Residential,5340 Bourquin St,Dallas,TX,75210,113999,2,1,GENARO M A,998,6534,1939,22,114,,Active,,,http://www.redfin.com/TX/Dallas/5340-Bourquin-St-75210/home/31054232,NTREIS,14037067,N,Y,32.7625142,-96.7331361
MLS Listing,,Single Family Residential,2812 Canary Dr,Dallas,TX,75216,114900,2,1,Honey Crest Heights,812,9583,1950,36,142,,Active,,,http://www.redfin.com/TX/Dallas/2812-Canary-Dr-75216/home/30905096,NTREIS,14027411,N,Y,32.7144095,-96.7822246
MLS Listing,,Condo/Co-op,2505 Wedglea Dr #130,Dallas,TX,75211,115000,1,1,Wedglea Place Condo,670,239057,1981,64,172,196,Active,,,http://www.redfin.com/TX/Dallas/2505-Wedglea-Dr-75211/unit-130/home/156852019,NTREIS,14010606,N,Y,32.7561436,-96.8596763
MLS Listing,,Condo/Co-op,2627 Douglas Ave #115,Dallas,TX,75219,115000,1,1,Plaza Condo,648,67605,1972,38,177,189,Active,,,http://www.redfin.com/TX/Dallas/2627-Douglas-Ave-75219/unit-115/home/31180358,NTREIS,14027746,N,Y,32.8092585,-96.8175488
MLS Listing,,Single Family Residential,2703 Clymer St,Dallas,TX,75212,115000,3,1,Westwood 02,1258,7492,1945,17,91,,Active,,,http://www.redfin.com/TX/Dallas/2703-Clymer-St-75212/home/30987012,NTREIS,14042081,N,Y,32.7756229,-96.9097737
MLS Listing,,Single Family Residential,3418 Gibsondell Ave,Dallas,TX,75211,115000,1,1.5,Irwindell,795,7187,1948,19,145,,Active,,,http://www.redfin.com/TX/Dallas/3418-Gibsondell-Ave-75211/home/30846954,NTREIS,14040909,N,Y,32.737606,-96.876883
