SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,2129 Lovedale Ave #104,Dallas,TX,75235,314900,2,2.5,Welch & Reynolds,1500,10629,2019,16,210,165,Active,March-31-2019 01:00 PM,March-31-2019 03:00 PM,http://www.redfin.com/TX/Dallas/2129-Lovedale-Ave-75235/unit-104/home/160685613,NTREIS,14043126,N,Y,32.8291299,-96.8556752
MLS Listing,,Single Family Residential,8911 Bretshire Dr,Dallas,TX,75228,350000,4,2.0,Eastwood 02,2052,11021,1961,16,171,,Active,,,http://www.redfin.com/TX/Dallas/8911-Bretshire-Dr-75228/home/31012718,NTREIS,14042552,N,Y,32.8107321,-96.6971683
MLS Listing,,Single Family Residential,2315 Ray Hubbard Way,Wylie,TX,75098,345880,3,2.5,Grayhawk Park,2517,9148,2019,17,137,38,Active,,,http://www.redfin.com/TX/Wylie/2315-Ray-Hubbard-Way-75098/home/160678182,NTREIS,14042512,N,Y,33.009401,-96.497083
MLS Listing,,Single Family Residential,1716 Lone Lynx Way,Wylie,TX,75098,315000,4,2.0,Bozman Farm Estates Ph 5a,2113,6011,2017,17,149,42,Active,,,http://www.redfin.com/TX/Wylie/1716-Lone-Lynx-Way-75098/home/144146352,NTREIS,14042421,N,Y,32.9926586,-96.5046748
MLS Listing,,Single Family Residential,1014 Mobile St,Dallas,TX,75208,349900,4,2.0,Robinson,6048,6055,1922,17,58,,Active,,,http://www.redfin.com/TX/Dallas/1014-Mobile-St-75208/home/30839261,NTREIS,14042247,N,Y,32.769696,-96.8386383
MLS Listing,,Single Family Residential,8534 Sweetwood Dr,Dallas,TX,75228,350000,3,2.0,Claremont Park 02,2090,8364,1961,17,167,,Active,March-30-2019 01:00 PM,March-30-2019 03:00 PM,http://www.redfin.com/TX/Dallas/8534-Sweetwood-Dr-75228/home/30969213,NTREIS,14039218,N,Y,32.8051948,-96.6973355
MLS Listing,,Condo/Co-op,3901 Travis St #126,Dallas,TX,75204,304900,2,1.5,Parks on Travis Condos,1282,54014,1985,17,238,363,Active,,,http://www.redfin.com/TX/Dallas/3901-Travis-St-75204/unit-126/home/30745725,NTREIS,14031771,N,Y,32.8111845,-96.7970239
MLS Listing,,Single Family Residential,11345 Mccree Rd,Dallas,TX,75238,332000,3,2.0,Highland Meadows 10,1949,13547,1973,17,170,,Active,March-30-2019 01:00 PM,March-30-2019 03:00 PM,http://www.redfin.com/TX/Dallas/11345-McCree-Rd-75238/home/31023695,NTREIS,14041931,N,Y,32.8717643,-96.6855585
MLS Listing,,Single Family Residential,6734 Webster St,Dallas,TX,75209,310000,2,1.0,Webster & Woods North Park,1008,6229,1926,18,308,,Active,,,http://www.redfin.com/TX/Dallas/6734-Webster-St-75209/home/30817137,NTREIS,14040104,N,Y,32.8407614,-96.8330726
MLS Listing,,Single Family Residential,13039 Fall Manor Dr,Dallas,TX,75243,329000,4,2.5,Richland Park Estates,2189,8756,1979,18,150,,Active,April-7-2019 01:00 PM,April-7-2019 03:00 PM,http://www.redfin.com/TX/Dallas/13039-Fall-Manor-Dr-75243/home/31101844,NTREIS,14040130,N,Y,32.9263171,-96.7135917
MLS Listing,,Single Family Residential,1823 Enchanted Cv,Wylie,TX,75098,335000,4,2.5,Watermark,2933,11413,2016,19,114,50,Active,,,http://www.redfin.com/TX/Wylie/1823-Enchanted-Cv-75098/home/33889014,NTREIS,14040883,N,Y,32.9729964,-96.5075177
MLS Listing,,Single Family Residential,9514 Heartstone Ln,Rowlett,TX,75087,316000,4,3.0,Cypress Cove,2754,14462,1994,19,115,,Active,,,http://www.redfin.com/TX/Rockwall/9514-Heartstone-Ln-75087/home/33929868,NTREIS,14040279,N,Y,32.9131614,-96.5085175
MLS Listing,,Townhouse,2022 N Fitzhugh Ave Unit C,Dallas,TX,75204,325000,2,2.5,Monarch Place,1400,5881,2006,19,232,175,Active,,,http://www.redfin.com/TX/Dallas/2022-N-Fitzhugh-Ave-75204/unit-C/home/30793459,NTREIS,14040136,N,Y,32.8094347,-96.7798473
MLS Listing,,Single Family Residential,1722 S Beckley Ave,Dallas,TX,75216,319900,4,4.0,Beckley Club,2368,7449,1925,21,135,,Active,,,http://www.redfin.com/TX/Dallas/1722-S-Beckley-Ave-75224/home/30833220,NTREIS,14039842,N,Y,32.7269415,-96.82256
MLS Listing,,Condo/Co-op,1500 Pecos St #17,Dallas,TX,75204,344500,3,2.5,Georgetown Court Twnhms Condos,1637,11935,2002,22,210,311,Active,,,http://www.redfin.com/TX/Dallas/1500-Pecos-St-75204/unit-17/home/108459479,NTREIS,14031047,N,Y,32.7959763,-96.7844421
MLS Listing,,Single Family Residential,2923 Green Meadow Dr,Dallas,TX,75228,340000,4,2.5,Eastwood 04,2300,9060,1962,22,148,,Active,,,http://www.redfin.com/TX/Dallas/2923-Green-Meadow-Dr-75228/home/31012485,NTREIS,14035670,N,Y,32.8098028,-96.6940346
MLS Listing,,Condo/Co-op,6238 Bandera Ave Unit 6238B,Dallas,TX,75225,325000,2,2.0,Fontainbleau,1425,68825,1958,22,228,613,Active,March-31-2019 02:00 PM,March-31-2019 04:00 PM,http://www.redfin.com/TX/Dallas/6238-Bandera-Ave-75225/unit-6238B/home/30873042,NTREIS,14038240,N,Y,32.867201,-96.7989367
MLS Listing,,Single Family Residential,3804 Hawick Ln,Dallas,TX,75220,324500,3,2.0,Berkshire,1138,10803,1950,22,285,,Active,,,http://www.redfin.com/TX/Dallas/3804-Hawick-Ln-75220/home/30856285,NTREIS,14036660,N,Y,32.8632315,-96.852752
MLS Listing,,Single Family Residential,3559 Misty Meadow Dr,Dallas,TX,75287,315000,4,2.0,Meadow Glen Ph 2b,2345,9583,1994,23,134,6,Active,,,http://www.redfin.com/TX/Dallas/3559-Misty-Meadow-Dr-75287/home/33096905,NTREIS,14035880,N,Y,32.994157,-96.8558097
MLS Listing,,Single Family Residential,3713 Bishop Hill Dr,Carrollton,TX,75007,319000,4,2.5,Highlands Of Carrollton Sec 3,2448,8756,1983,23,130,10,Active,,,http://www.redfin.com/TX/Carrollton/3713-Bishop-Hill-Dr-75007/home/32954887,NTREIS,14033721,N,Y,33.0135756,-96.8617579
MLS Listing,,Vacant Land,4719 W University Blvd,Dallas,TX,75209,335000,0,,Greenway Terrace,,8799,,23,,,Active,,,http://www.redfin.com/TX/Dallas/4719-W-University-Blvd-75209/home/30850606,NTREIS,14037510,N,Y,32.8451768,-96.8293007
MLS Listing,,Single Family Residential,5410 Victor St,Dallas,TX,75214,349000,3,2.0,Berthurm,1169,7405,1920,23,299,,Active,,,http://www.redfin.com/TX/Dallas/5410-Victor-St-75214/home/30798624,NTREIS,14021974,N,Y,32.801143,-96.760283
MLS Listing,,Single Family Residential,5319 Blaney Way,Dallas,TX,75227,329000,3,3.0,Buckner Terrace,2069,8625,1967,23,159,,Active,,,http://www.redfin.com/TX/Dallas/5319-Blaney-Way-75227/home/30907284,NTREIS,14037649,N,Y,32.7901758,-96.7090362
